id,u,v,length,name,geometry
6666,2949,2948,6.592109301625591,Ngách 120/68 Đường Trường Chinh,"LINESTRING (105.835589 21.0010526, 105.8356448 21.0010809)"
6667,2950,2949,14.15471144635462,Ngách 120/68 Đường Trường Chinh,"LINESTRING (105.8355943 21.0009254, 105.835589 21.0010526)"
6668,2951,2948,15.8591454360622,Ngách 120/68 Đường Trường Chinh,"LINESTRING (105.8356345 21.0012232, 105.8356448 21.0010809)"
6669,2951,3353,20.39710386067128,Ngách 120/68 Đường Trường Chinh,"LINESTRING (105.8356345 21.0012232, 105.8356195 21.0014061)"
6670,2951,3104,20.026331978806702,Ngách 120/68 Đường Trường Chinh,"LINESTRING (105.8356345 21.0012232, 105.8354437 21.0011966)"
6671,2952,3104,8.35484676804839,Ngách 120/68 Đường Trường Chinh,"LINESTRING (105.8353641 21.0011855, 105.8354437 21.0011966)"
6672,2953,489,22.09220865071292,,"LINESTRING (105.8362513 21.0008828, 105.8364623 21.0008569)"
6673,2953,2936,22.120999247806857,,"LINESTRING (105.8362513 21.0008828, 105.8362555 21.0010817)"
6674,2954,504,25.435245582665413,,"LINESTRING (105.8358922 20.999686, 105.8361323 20.9997316)"
6675,2955,1366,21.053526402875267,,"LINESTRING (105.8218816 21.0036989, 105.822027 21.0038309)"
6676,2955,1783,20.078590544124413,,"LINESTRING (105.8218816 21.0036989, 105.821734 21.0035822)"
6677,2955,3482,36.24160064543642,Ngõ 317 Phố Tây Sơn,"LINESTRING (105.8218816 21.0036989, 105.8216212 21.003916)"
6678,2956,1368,8.472812274082722,,"LINESTRING (105.8216174 21.0033272, 105.8216752 21.003381)"
6679,2956,1369,10.10161278751249,,"LINESTRING (105.8216174 21.0033272, 105.8215418 21.00327)"
6680,2957,1471,29.98789742436774,Phố Tôn Thất Tùng,"LINESTRING (105.8300836 21.0033565, 105.8301663 21.0036149)"
6681,2957,819,28.152990544766094,Phố Tôn Thất Tùng,"LINESTRING (105.8300836 21.0033565, 105.830006 21.0031139)"
6682,2957,2958,7.1360456970190445,Ngõ 14 Phố Tôn Thất Tùng,"LINESTRING (105.8300836 21.0033565, 105.830017 21.0033724)"
6683,2958,2110,13.99023531208588,,"LINESTRING (105.830017 21.0033724, 105.8299824 21.0032508)"
6684,2958,2794,1.5520975115915974,,"LINESTRING (105.830017 21.0033724, 105.8300208 21.0033859)"
6685,2958,2795,59.37187851942717,Ngõ 14 Phố Tôn Thất Tùng,"LINESTRING (105.830017 21.0033724, 105.8294627 21.003504)"
6686,2958,2957,7.1360456970190445,Ngõ 14 Phố Tôn Thất Tùng,"LINESTRING (105.830017 21.0033724, 105.8300836 21.0033565)"
6687,2959,1395,27.10743421817056,Ngõ 51 Tam Khương,"LINESTRING (105.8284043 21.0040427, 105.8283975 21.003799)"
6688,2959,1396,20.43034536810446,Ngõ 51 Tam Khương,"LINESTRING (105.8284043 21.0040427, 105.8284081 21.0042264)"
6689,2959,2960,28.62054350368643,Ngõ 51 Tam Khương,"LINESTRING (105.8284043 21.0040427, 105.8286785 21.0040158)"
6690,2960,2959,28.62054350368643,Ngõ 51 Tam Khương,"LINESTRING (105.8286785 21.0040158, 105.8284043 21.0040427)"
6691,2961,2962,38.65946188392757,Ngõ 51 Tam Khương,"LINESTRING (105.8281698 21.0038139, 105.8281622 21.0041615)"
6692,2961,1395,23.694827708239465,Ngõ 51 Tam Khương,"LINESTRING (105.8281698 21.0038139, 105.8283975 21.003799)"
6693,2961,2964,5.483169766881082,Ngách 354/159 Đường Trường Chinh,"LINESTRING (105.8281698 21.0038139, 105.8281577 21.0037659)"
6694,2962,2961,38.65946188392757,Ngõ 51 Tam Khương,"LINESTRING (105.8281622 21.0041615, 105.8281698 21.0038139)"
6695,2963,2964,4.454346770647964,Ngách 354/159 Đường Trường Chinh,"LINESTRING (105.8281266 21.0037383, 105.8281577 21.0037659)"
6696,2963,1421,5.6811361609658695,Ngách 354/159 Đường Trường Chinh,"LINESTRING (105.8281266 21.0037383, 105.8280793 21.0037126)"
6697,2964,2961,5.483169766881082,Ngách 354/159 Đường Trường Chinh,"LINESTRING (105.8281577 21.0037659, 105.8281698 21.0038139)"
6698,2964,2963,4.454346770647964,Ngách 354/159 Đường Trường Chinh,"LINESTRING (105.8281577 21.0037659, 105.8281266 21.0037383)"
6699,2965,2851,53.34219363107695,,"LINESTRING (105.8249539 21.0091527, 105.8254224 21.0089556)"
6700,2965,1778,25.719938150493963,,"LINESTRING (105.8249539 21.0091527, 105.8248687 21.0093699)"
6701,2966,2967,20.15377845541113,Ngõ 161A Tây Sơn,"LINESTRING (105.8249681 21.0094771, 105.8247976 21.0095638)"
6702,2967,2966,20.15377845541113,Ngõ 161A Tây Sơn,"LINESTRING (105.8247976 21.0095638, 105.8249681 21.0094771)"
6703,2967,2968,8.808683098882192,Ngõ 161A Tây Sơn,"LINESTRING (105.8247976 21.0095638, 105.8247219 21.0095996)"
6704,2967,1781,15.77423030311182,,"LINESTRING (105.8247976 21.0095638, 105.8247633 21.009702)"
6705,2967,1780,2.386284706142906,,"LINESTRING (105.8247976 21.0095638, 105.8248044 21.0095433)"
6706,2968,733,9.304452357154297,,"LINESTRING (105.8247219 21.0095996, 105.824699 21.0096805)"
6707,2968,2967,8.808683098882192,Ngõ 161A Tây Sơn,"LINESTRING (105.8247219 21.0095996, 105.8247976 21.0095638)"
6708,2969,2968,28.7271830393978,,"LINESTRING (105.8247896 21.0093491, 105.8247219 21.0095996)"
6709,2969,1778,8.530350948600836,,"LINESTRING (105.8247896 21.0093491, 105.8248687 21.0093699)"
6710,2969,1777,13.6613960744481,,"LINESTRING (105.8247896 21.0093491, 105.8246639 21.0093127)"
6711,2970,874,51.61005137986544,Ngõ 32 Phố Lương Định Của,"LINESTRING (105.8356983 21.0016201, 105.835213 21.0015193)"
6712,2970,3151,26.469141597033456,Ngõ 32 Phố Lương Định Của,"LINESTRING (105.8356983 21.0016201, 105.8359475 21.0016705)"
6713,2971,321,5.734195335905696,Phố Khương Thượng,"LINESTRING (105.8240937 21.0025013, 105.8240705 21.0024545)"
6714,2971,1426,24.99198071744401,Phố Khương Thượng,"LINESTRING (105.8240937 21.0025013, 105.8241885 21.0027079)"
6715,2972,1417,26.05591239938034,Phố Tam Khương,"LINESTRING (105.8267953 21.0043378, 105.8270343 21.0044094)"
6716,2972,2668,12.87599139914245,Phố Tam Khương,"LINESTRING (105.8267953 21.0043378, 105.8266772 21.0043024)"
6717,2973,2264,9.357209585826231,Phố Chùa Bộc,"LINESTRING (105.8250361 21.008954, 105.8251248 21.008939)"
6718,2974,2260,10.98326200587154,Phố Tây Sơn,"LINESTRING (105.8243268 21.0089408, 105.8243765 21.009028)"
6719,2974,2975,4.107893660006173,,"LINESTRING (105.8243268 21.0089408, 105.8243063 21.0089724)"
6720,2976,48,35.87015056809004,Ngõ 167 Phố Tây Sơn,"LINESTRING (105.8262413 21.0101329, 105.8259306 21.0102741)"
6721,2976,1018,5.149838796659827,Ngõ 167 Phố Tây Sơn,"LINESTRING (105.8262413 21.0101329, 105.8262863 21.0101134)"
6722,2976,1019,5.394919386899799,,"LINESTRING (105.8262413 21.0101329, 105.8262194 21.0100889)"
6723,2977,575,48.23035488293536,,"LINESTRING (105.826455 21.0092885, 105.8266614 21.0096771)"
6724,2977,2979,3.490924202045846,,"LINESTRING (105.826455 21.0092885, 105.8264327 21.009265)"
6725,2978,2979,3.63085497700326,,"LINESTRING (105.8264009 21.0092514, 105.8264327 21.009265)"
6726,2978,576,3.4367640394150527,,"LINESTRING (105.8264009 21.0092514, 105.8263679 21.0092539)"
6727,2979,2977,3.490924202045846,,"LINESTRING (105.8264327 21.009265, 105.826455 21.0092885)"
6728,2979,2978,3.63085497700326,,"LINESTRING (105.8264327 21.009265, 105.8264009 21.0092514)"
6729,2980,1010,19.153365616425933,,"LINESTRING (105.8258769 21.0098565, 105.825711 21.0099319)"
6730,2980,2981,7.228950914832923,,"LINESTRING (105.8258769 21.0098565, 105.8259403 21.0098296)"
6731,2981,1017,13.93781563948792,,"LINESTRING (105.8259403 21.0098296, 105.8260595 21.0097719)"
6732,2981,2980,7.228950914832923,,"LINESTRING (105.8259403 21.0098296, 105.8258769 21.0098565)"
6733,2982,274,10.130162149099464,,"LINESTRING (105.8283188 21.0087386, 105.8283456 21.008651)"
6734,2982,278,8.362959097170888,,"LINESTRING (105.8283188 21.0087386, 105.8283201 21.0088138)"
6735,2983,2903,50.01488085718441,Ngõ 12 Chùa Bộc,"LINESTRING (105.8280222 21.0093336, 105.8278164 21.0089269)"
6736,2983,1488,48.51275293850412,Ngõ 12 Chùa Bộc,"LINESTRING (105.8280222 21.0093336, 105.8282388 21.0097202)"
6737,2984,2906,5.665294205545975,Ngõ 12 Chùa Bộc,"LINESTRING (105.8281183 21.0083523, 105.8281484 21.0083098)"
6738,2984,1489,3.148201763993142,Ngõ 12 Chùa Bộc,"LINESTRING (105.8281183 21.0083523, 105.8281156 21.0083805)"
6739,2985,3079,2.412416508590362,,"LINESTRING (105.8252332 21.0105405, 105.8252237 21.0105207)"
6740,2985,3080,3.867605034581516,,"LINESTRING (105.8252332 21.0105405, 105.825249 21.010572)"
6741,2986,2987,5.044387441522785,,"LINESTRING (105.8251409 21.0099854, 105.825095 21.0100003)"
6742,2986,3003,5.611030250905405,,"LINESTRING (105.8251409 21.0099854, 105.8251838 21.0099547)"
6743,2986,3014,4.965066348288868,,"LINESTRING (105.8251409 21.0099854, 105.8251188 21.0099458)"
6744,2986,3017,2.4240415170235208,,"LINESTRING (105.8251409 21.0099854, 105.8251509 21.0100051)"
6745,2987,2988,5.09714415204747,,"LINESTRING (105.825095 21.0100003, 105.8250459 21.0100009)"
6746,2987,2986,5.044387441522785,,"LINESTRING (105.825095 21.0100003, 105.8251409 21.0099854)"
6747,2988,2989,5.087897585504114,,"LINESTRING (105.8250459 21.0100009, 105.8249991 21.0099873)"
6748,2988,2987,5.09714415204747,,"LINESTRING (105.8250459 21.0100009, 105.825095 21.0100003)"
6749,2989,2990,5.089439822294067,,"LINESTRING (105.8249991 21.0099873, 105.8249592 21.0099607)"
6750,2989,2988,5.087897585504114,,"LINESTRING (105.8249991 21.0099873, 105.8250459 21.0100009)"
6751,2990,2991,5.101235477521806,,"LINESTRING (105.8249592 21.0099607, 105.82493 21.0099238)"
6752,2990,2989,5.089439822294067,,"LINESTRING (105.8249592 21.0099607, 105.8249991 21.0099873)"
6753,2991,3008,1.2989606469852029,,"LINESTRING (105.82493 21.0099238, 105.8249261 21.0099127)"
6754,2991,2990,5.101235477521806,,"LINESTRING (105.82493 21.0099238, 105.8249592 21.0099607)"
6755,2992,2993,5.081625927849382,,"LINESTRING (105.8249147 21.0098803, 105.8249146 21.0098346)"
6756,2992,3008,3.7920858077829935,,"LINESTRING (105.8249147 21.0098803, 105.8249261 21.0099127)"
6757,2993,2994,5.095187687399348,,"LINESTRING (105.8249146 21.0098346, 105.8249297 21.009791)"
6758,2993,2992,5.081625927849382,,"LINESTRING (105.8249146 21.0098346, 105.8249147 21.0098803)"
6759,2994,3004,5.09177654344645,,"LINESTRING (105.8249297 21.009791, 105.8249586 21.009754)"
6760,2994,2993,5.095187687399348,,"LINESTRING (105.8249297 21.009791, 105.8249146 21.0098346)"
6761,2995,2996,5.593633894029944,,"LINESTRING (105.8249982 21.0097273, 105.8250498 21.0097128)"
6762,2995,3004,5.070637945392502,,"LINESTRING (105.8249982 21.0097273, 105.8249586 21.009754)"
6763,2995,3068,3.676281150120461,,"LINESTRING (105.8249982 21.0097273, 105.824982 21.0096979)"
6764,2995,3012,4.078166044925656,,"LINESTRING (105.8249982 21.0097273, 105.8250162 21.0097599)"
6765,2996,2997,5.582289393134891,,"LINESTRING (105.8250498 21.0097128, 105.8251035 21.0097155)"
6766,2996,2995,5.593633894029944,,"LINESTRING (105.8250498 21.0097128, 105.8249982 21.0097273)"
6767,2997,2998,5.567447159309704,,"LINESTRING (105.8251035 21.0097155, 105.8251529 21.009735)"
6768,2997,2996,5.582289393134891,,"LINESTRING (105.8251035 21.0097155, 105.8250498 21.0097128)"
6769,2998,2999,5.577103926079371,,"LINESTRING (105.8251529 21.009735, 105.8251923 21.0097691)"
6770,2998,2997,5.567447159309704,,"LINESTRING (105.8251529 21.009735, 105.8251035 21.0097155)"
6771,2999,3010,2.6664382537179536,,"LINESTRING (105.8251923 21.0097691, 105.8252041 21.0097904)"
6772,2999,2998,5.577103926079371,,"LINESTRING (105.8251923 21.0097691, 105.8251529 21.009735)"
6773,3000,3001,5.573959465544418,,"LINESTRING (105.825217 21.0098136, 105.825224 21.0098633)"
6774,3000,3010,2.9065537986562653,,"LINESTRING (105.825217 21.0098136, 105.8252041 21.0097904)"
6775,3001,3002,5.580025060335373,,"LINESTRING (105.825224 21.0098633, 105.8252124 21.0099123)"
6776,3001,3000,5.573959465544418,,"LINESTRING (105.825224 21.0098633, 105.825217 21.0098136)"
6777,3002,3003,5.571502279682893,,"LINESTRING (105.8252124 21.0099123, 105.8251838 21.0099547)"
6778,3002,3001,5.580025060335373,,"LINESTRING (105.8252124 21.0099123, 105.825224 21.0098633)"
6779,3003,2986,5.611030250905405,,"LINESTRING (105.8251838 21.0099547, 105.8251409 21.0099854)"
6780,3003,3002,5.571502279682893,,"LINESTRING (105.8251838 21.0099547, 105.8252124 21.0099123)"
6781,3004,2995,5.070637945392502,,"LINESTRING (105.8249586 21.009754, 105.8249982 21.0097273)"
6782,3004,2994,5.09177654344645,,"LINESTRING (105.8249586 21.009754, 105.8249297 21.009791)"
6783,3005,567,25.50055159747329,Phố Tây Sơn,"LINESTRING (105.8248412 21.0099501, 105.8249485 21.0101564)"
6784,3005,3007,6.255099690850004,,"LINESTRING (105.8248412 21.0099501, 105.8248957 21.0099261)"
6785,3006,1015,11.711480222765392,,"LINESTRING (105.8253456 21.0097281, 105.8253952 21.0098227)"
6786,3006,1014,2.85924985119541,,"LINESTRING (105.8253456 21.0097281, 105.8253335 21.009705)"
6787,3006,3009,11.41435124843404,,"LINESTRING (105.8253456 21.0097281, 105.8252461 21.0097718)"
6788,3007,3008,3.489693053954068,,"LINESTRING (105.8248957 21.0099261, 105.8249261 21.0099127)"
6789,3007,3005,6.255099690850004,,"LINESTRING (105.8248957 21.0099261, 105.8248412 21.0099501)"
6790,3008,2992,3.7920858077829935,,"LINESTRING (105.8249261 21.0099127, 105.8249147 21.0098803)"
6791,3008,2991,1.2989606469852029,,"LINESTRING (105.8249261 21.0099127, 105.82493 21.0099238)"
6792,3008,3011,3.909004628176064,,"LINESTRING (105.8249261 21.0099127, 105.8249599 21.0098972)"
6793,3008,3007,3.489693053954068,,"LINESTRING (105.8249261 21.0099127, 105.8248957 21.0099261)"
6794,3009,3006,11.41435124843404,,"LINESTRING (105.8252461 21.0097718, 105.8253456 21.0097281)"
6795,3009,3010,4.825421061783458,,"LINESTRING (105.8252461 21.0097718, 105.8252041 21.0097904)"
6796,3010,3000,2.9065537986562653,,"LINESTRING (105.8252041 21.0097904, 105.825217 21.0098136)"
6797,3010,2999,2.6664382537179536,,"LINESTRING (105.8252041 21.0097904, 105.8251923 21.0097691)"
6798,3010,3009,4.825421061783458,,"LINESTRING (105.8252041 21.0097904, 105.8252461 21.0097718)"
6799,3010,3013,3.978786054868119,,"LINESTRING (105.8252041 21.0097904, 105.8251694 21.0098056)"
6800,3011,3014,17.356960869543858,,"LINESTRING (105.8249599 21.0098972, 105.8251188 21.0099458)"
6801,3011,3008,3.909004628176064,,"LINESTRING (105.8249599 21.0098972, 105.8249261 21.0099127)"
6802,3011,3012,16.34739448717438,,"LINESTRING (105.8249599 21.0098972, 105.8250162 21.0097599)"
6803,3012,3013,16.694756610953323,,"LINESTRING (105.8250162 21.0097599, 105.8251694 21.0098056)"
6804,3012,2995,4.078166044925656,,"LINESTRING (105.8250162 21.0097599, 105.8249982 21.0097273)"
6805,3012,3011,16.34739448717438,,"LINESTRING (105.8250162 21.0097599, 105.8249599 21.0098972)"
6806,3013,3012,16.694756610953323,,"LINESTRING (105.8251694 21.0098056, 105.8250162 21.0097599)"
6807,3013,3010,3.978786054868119,,"LINESTRING (105.8251694 21.0098056, 105.8252041 21.0097904)"
6808,3013,3014,16.45059159698409,,"LINESTRING (105.8251694 21.0098056, 105.8251188 21.0099458)"
6809,3014,3011,17.356960869543858,,"LINESTRING (105.8251188 21.0099458, 105.8249599 21.0098972)"
6810,3014,3013,16.45059159698409,,"LINESTRING (105.8251188 21.0099458, 105.8251694 21.0098056)"
6811,3014,2986,4.965066348288868,,"LINESTRING (105.8251188 21.0099458, 105.8251409 21.0099854)"
6812,3015,1494,21.156095571304164,Ngõ 169 Phố Tây Sơn,"LINESTRING (105.8249694 21.0096751, 105.8251458 21.0095798)"
6813,3015,1782,21.101309513418816,Ngõ 169 Phố Tây Sơn,"LINESTRING (105.8249694 21.0096751, 105.8247933 21.0097699)"
6814,3015,3068,2.8527398841554783,,"LINESTRING (105.8249694 21.0096751, 105.824982 21.0096979)"
6815,3016,3043,27.26779011524,,"LINESTRING (105.8251737 21.0100484, 105.8254081 21.0099377)"
6816,3016,567,26.280610518938584,,"LINESTRING (105.8251737 21.0100484, 105.8249485 21.0101564)"
6817,3016,3018,2.986508281732025,,"LINESTRING (105.8251737 21.0100484, 105.825161 21.0100243)"
6818,3016,3020,2.6483935717825995,,"LINESTRING (105.8251737 21.0100484, 105.8251849 21.0100698)"
6819,3017,2986,2.4240415170235208,,"LINESTRING (105.8251509 21.0100051, 105.8251409 21.0099854)"
6820,3017,3057,1.005213472051539,,"LINESTRING (105.8251509 21.0100051, 105.8251552 21.0100132)"
6821,3018,3057,1.3732739560110954,,"LINESTRING (105.825161 21.0100243, 105.8251552 21.0100132)"
6822,3018,3016,2.986508281732025,,"LINESTRING (105.825161 21.0100243, 105.8251737 21.0100484)"
6823,3019,2407,2.269151762866144,,"LINESTRING (105.8252421 21.0106038, 105.8252264 21.010618)"
6824,3019,3078,2.046804965116428,,"LINESTRING (105.8252421 21.0106038, 105.8252597 21.0105955)"
6825,3020,3016,2.6483935717825995,,"LINESTRING (105.8251849 21.0100698, 105.8251737 21.0100484)"
6826,3020,3067,1.0452527023477594,,"LINESTRING (105.8251849 21.0100698, 105.8251892 21.0100783)"
6827,3021,3022,3.7755896363268167,,"LINESTRING (105.8253558 21.010325, 105.8253253 21.0103435)"
6828,3021,3039,4.724768438570401,,"LINESTRING (105.8253558 21.010325, 105.8253838 21.0102915)"
6829,3022,3023,5.170499625837183,,"LINESTRING (105.8253253 21.0103435, 105.8252777 21.0103572)"
6830,3022,3021,3.7755896363268167,,"LINESTRING (105.8253253 21.0103435, 105.8253558 21.010325)"
6831,3022,3070,6.32196508281686,,"LINESTRING (105.8253253 21.0103435, 105.825352 21.0103946)"
6832,3022,3061,4.580616121017151,,"LINESTRING (105.8253253 21.0103435, 105.8253059 21.0103065)"
6833,3023,3075,2.4761199123741684,,"LINESTRING (105.8252777 21.0103572, 105.8252539 21.0103557)"
6834,3023,3022,5.170499625837183,,"LINESTRING (105.8252777 21.0103572, 105.8253253 21.0103435)"
6835,3024,3025,4.491348904444946,,"LINESTRING (105.8252345 21.0103545, 105.8251945 21.0103391)"
6836,3024,3075,2.0181814896935504,,"LINESTRING (105.8252345 21.0103545, 105.8252539 21.0103557)"
6837,3025,3026,4.487647734063157,,"LINESTRING (105.8251945 21.0103391, 105.8251618 21.0103127)"
6838,3025,3024,4.491348904444946,,"LINESTRING (105.8251945 21.0103391, 105.8252345 21.0103545)"
6839,3026,3040,3.747849769653358,,"LINESTRING (105.8251618 21.0103127, 105.8251434 21.0102837)"
6840,3026,3025,4.487647734063157,,"LINESTRING (105.8251618 21.0103127, 105.8251945 21.0103391)"
6841,3027,3060,3.98161632380833,,"LINESTRING (105.8251397 21.0102779, 105.8251316 21.0102429)"
6842,3027,3040,0.7506300899624956,,"LINESTRING (105.8251397 21.0102779, 105.8251434 21.0102837)"
6843,3028,3065,3.1493991624988733,,"LINESTRING (105.8251832 21.0101322, 105.8252101 21.0101191)"
6844,3028,3037,4.49352081689018,,"LINESTRING (105.8251832 21.0101322, 105.8251535 21.0101616)"
6845,3029,3030,4.73037636697789,,"LINESTRING (105.8252235 21.0101125, 105.8252686 21.0101064)"
6846,3029,3065,1.572686618269422,,"LINESTRING (105.8252235 21.0101125, 105.8252101 21.0101191)"
6847,3030,3031,4.718527789950547,,"LINESTRING (105.8252686 21.0101064, 105.8253132 21.0101146)"
6848,3030,3029,4.73037636697789,,"LINESTRING (105.8252686 21.0101064, 105.8252235 21.0101125)"
6849,3031,3032,4.73069586462361,,"LINESTRING (105.8253132 21.0101146, 105.8253524 21.0101363)"
6850,3031,3030,4.718527789950547,,"LINESTRING (105.8253132 21.0101146, 105.8252686 21.0101064)"
6851,3032,3033,4.725197614027971,,"LINESTRING (105.8253524 21.0101363, 105.8253816 21.0101689)"
6852,3032,3031,4.73069586462361,,"LINESTRING (105.8253524 21.0101363, 105.8253132 21.0101146)"
6853,3033,3066,0.9110744766259048,,"LINESTRING (105.8253816 21.0101689, 105.8253846 21.0101766)"
6854,3033,3032,4.725197614027971,,"LINESTRING (105.8253816 21.0101689, 105.8253524 21.0101363)"
6855,3034,3038,4.726349632585248,,"LINESTRING (105.8253975 21.0102087, 105.8253982 21.0102512)"
6856,3034,3066,3.8122704620216528,,"LINESTRING (105.8253975 21.0102087, 105.8253846 21.0101766)"
6857,3035,3036,4.486674474288247,,"LINESTRING (105.8251306 21.0102384, 105.8251354 21.0101983)"
6858,3035,3060,0.5110312755781858,,"LINESTRING (105.8251306 21.0102384, 105.8251316 21.0102429)"
6859,3036,3037,4.492593601485452,,"LINESTRING (105.8251354 21.0101983, 105.8251535 21.0101616)"
6860,3036,3035,4.486674474288247,,"LINESTRING (105.8251354 21.0101983, 105.8251306 21.0102384)"
6861,3037,3028,4.49352081689018,,"LINESTRING (105.8251535 21.0101616, 105.8251832 21.0101322)"
6862,3037,3036,4.492593601485452,,"LINESTRING (105.8251535 21.0101616, 105.8251354 21.0101983)"
6863,3038,3039,4.723886461167729,,"LINESTRING (105.8253982 21.0102512, 105.8253838 21.0102915)"
6864,3038,3034,4.726349632585248,,"LINESTRING (105.8253982 21.0102512, 105.8253975 21.0102087)"
6865,3039,3021,4.724768438570401,,"LINESTRING (105.8253838 21.0102915, 105.8253558 21.010325)"
6866,3039,3038,4.723886461167729,,"LINESTRING (105.8253838 21.0102915, 105.8253982 21.0102512)"
6867,3040,3027,0.7506300899624956,,"LINESTRING (105.8251434 21.0102837, 105.8251397 21.0102779)"
6868,3040,3026,3.747849769653358,,"LINESTRING (105.8251434 21.0102837, 105.8251618 21.0103127)"
6869,3040,3062,4.825408035572244,,"LINESTRING (105.8251434 21.0102837, 105.8251854 21.0102651)"
6870,3041,3043,22.938198821197936,,"LINESTRING (105.8255063 21.0101225, 105.8254081 21.0099377)"
6871,3041,3042,26.61555131079673,,"LINESTRING (105.8255063 21.0101225, 105.8256203 21.0103369)"
6872,3042,3041,26.61555131079673,,"LINESTRING (105.8256203 21.0103369, 105.8255063 21.0101225)"
6873,3043,566,4.827744115003276,,"LINESTRING (105.8254081 21.0099377, 105.8254496 21.0099181)"
6874,3043,3016,27.26779011524,,"LINESTRING (105.8254081 21.0099377, 105.8251737 21.0100484)"
6875,3043,3041,22.938198821197936,,"LINESTRING (105.8254081 21.0099377, 105.8255063 21.0101225)"
6876,3044,3077,2.7934447634817565,,"LINESTRING (105.8250834 21.0102816, 105.8250947 21.0103044)"
6877,3044,3059,2.1224549736447327,,"LINESTRING (105.8250834 21.0102816, 105.8250875 21.0102629)"
6878,3045,3046,1.0944633929412786,,"LINESTRING (105.8251996 21.0105142, 105.8252063 21.0105218)"
6879,3045,3073,7.534476530501421,,"LINESTRING (105.8251996 21.0105142, 105.8251689 21.0104528)"
6880,3046,3047,1.0244723756253669,,"LINESTRING (105.8252063 21.0105218, 105.825216 21.0105235)"
6881,3046,3045,1.0944633929412786,,"LINESTRING (105.8252063 21.0105218, 105.8251996 21.0105142)"
6882,3047,3079,0.8577764987432863,,"LINESTRING (105.825216 21.0105235, 105.8252237 21.0105207)"
6883,3047,3046,1.0244723756253669,,"LINESTRING (105.825216 21.0105235, 105.8252063 21.0105218)"
6884,3048,3058,17.01593628297897,,"LINESTRING (105.8252338 21.0105172, 105.8253828 21.0104534)"
6885,3048,3079,1.1183073050978916,,"LINESTRING (105.8252338 21.0105172, 105.8252237 21.0105207)"
6886,3049,3058,19.852048807211503,,"LINESTRING (105.8255567 21.0103791, 105.8253828 21.0104534)"
6887,3049,3069,7.351699458137325,,"LINESTRING (105.8255567 21.0103791, 105.8255256 21.0103197)"
6888,3050,3069,20.667280492466624,,"LINESTRING (105.8254382 21.0101527, 105.8255256 21.0103197)"
6889,3050,3051,17.443953250963798,,"LINESTRING (105.8254382 21.0101527, 105.8253628 21.0100125)"
6890,3050,3066,6.165926879911033,,"LINESTRING (105.8254382 21.0101527, 105.8253846 21.0101766)"
6891,3051,3050,17.443953250963798,,"LINESTRING (105.8253628 21.0100125, 105.8254382 21.0101527)"
6892,3051,3052,1.19922409639947,,"LINESTRING (105.8253628 21.0100125, 105.8253532 21.0100065)"
6893,3052,3053,1.3777982209360395,,"LINESTRING (105.8253532 21.0100065, 105.82534 21.0100078)"
6894,3052,3051,1.19922409639947,,"LINESTRING (105.8253532 21.0100065, 105.8253628 21.0100125)"
6895,3053,3067,17.506675158440956,,"LINESTRING (105.82534 21.0100078, 105.8251892 21.0100783)"
6896,3053,3052,1.3777982209360395,,"LINESTRING (105.82534 21.0100078, 105.8253532 21.0100065)"
6897,3054,3067,19.336610956322232,,"LINESTRING (105.8250226 21.0101561, 105.8251892 21.0100783)"
6898,3055,3057,19.503899408815883,,"LINESTRING (105.8249868 21.010091, 105.8251552 21.0100132)"
6899,3056,3057,20.524813358167204,,"LINESTRING (105.8253324 21.0099313, 105.8251552 21.0100132)"
6900,3057,3017,1.005213472051539,,"LINESTRING (105.8251552 21.0100132, 105.8251509 21.0100051)"
6901,3057,3018,1.3732739560110954,,"LINESTRING (105.8251552 21.0100132, 105.825161 21.0100243)"
6902,3057,3056,20.524813358167204,,"LINESTRING (105.8251552 21.0100132, 105.8253324 21.0099313)"
6903,3057,3055,19.503899408815883,,"LINESTRING (105.8251552 21.0100132, 105.8249868 21.010091)"
6904,3058,3049,19.852048807211503,,"LINESTRING (105.8253828 21.0104534, 105.8255567 21.0103791)"
6905,3058,3048,17.01593628297897,,"LINESTRING (105.8253828 21.0104534, 105.8252338 21.0105172)"
6906,3058,3070,7.278083869054128,,"LINESTRING (105.8253828 21.0104534, 105.825352 21.0103946)"
6907,3059,3044,2.1224549736447327,,"LINESTRING (105.8250875 21.0102629, 105.8250834 21.0102816)"
6908,3059,3060,5.08929807335175,,"LINESTRING (105.8250875 21.0102629, 105.8251316 21.0102429)"
6909,3060,3035,0.5110312755781858,,"LINESTRING (105.8251316 21.0102429, 105.8251306 21.0102384)"
6910,3060,3027,3.98161632380833,,"LINESTRING (105.8251316 21.0102429, 105.8251397 21.0102779)"
6911,3060,3059,5.08929807335175,,"LINESTRING (105.8251316 21.0102429, 105.8250875 21.0102629)"
6912,3061,3062,13.328420297616162,,"LINESTRING (105.8253059 21.0103065, 105.8251854 21.0102651)"
6913,3061,3064,13.491353492016266,,"LINESTRING (105.8253059 21.0103065, 105.8253495 21.0101922)"
6914,3061,3022,4.580616121017151,,"LINESTRING (105.8253059 21.0103065, 105.8253253 21.0103435)"
6915,3062,3061,13.328420297616162,,"LINESTRING (105.8251854 21.0102651, 105.8253059 21.0103065)"
6916,3062,3063,12.99624179517755,,"LINESTRING (105.8251854 21.0102651, 105.8252286 21.0101554)"
