id,lat,lng,street_count,name
1592,21.0043666,105.8329745,2,Ngõ 41 Đông Tác
1593,21.0043328,105.8330703,2,Ngõ 41 Đông Tác
1594,21.0041568,105.8334051,3,Ngách 53 Ngõ 41 Phố Đông Tác
1595,21.004271,105.8332276,2,Ngõ 41 Đông Tác
1596,21.0042109,105.833333,2,Ngõ 41 Đông Tác
1597,21.0064858,105.8356954,3,Ngõ 11 Lương Định Của
1598,21.0063448,105.83589,3,Ngõ 11 Lương Định Của
1599,21.0061424,105.8358189,2,Ngõ 11 Lương Định Của
1600,21.0059915,105.8358055,2,Ngõ 11 Lương Định Của
1601,21.0063108,105.8359745,1,"21.01,105.84"
1602,21.0066453,105.8365948,2,"21.01,105.84"
1603,21.0128161,105.8278904,2,"21.01,105.83"
1604,21.0114654,105.8270717,2,"21.01,105.83"
1605,21.011434,105.8270565,2,"21.01,105.83"
1606,20.9995841,105.8391955,2,"21.0,105.84"
1607,21.005863,105.830179,3,"21.01,105.83"
1608,21.0061683,105.8295455,1,"21.01,105.83"
1609,21.0079135,105.835288,2,"21.01,105.84"
1610,21.0074384,105.8346797,3,Phố Lương Định Của
1611,21.0084771,105.8350355,3,"21.01,105.84"
1612,21.0089963,105.8356779,4,"21.01,105.84"
1613,21.0094913,105.8362935,3,"21.01,105.84"
1614,21.0069627,105.8380392,2,"21.01,105.84"
1615,21.0066102,105.8379922,4,"21.01,105.84"
1616,21.0061783,105.837937,4,"21.01,105.84"
1617,21.0059495,105.8378958,3,"21.01,105.84"
1618,21.0068952,105.8386933,2,"21.01,105.84"
1619,21.0067156,105.838679,3,"21.01,105.84"
1620,21.0067038,105.8387773,3,"21.01,105.84"
1621,21.0067862,105.8380157,3,"21.01,105.84"
1622,21.0066276,105.8394874,1,"21.01,105.84"
1623,21.0064253,105.8409925,2,"21.01,105.84"
1624,21.005342,105.8403679,2,Ngõ 2 Phố Phương Mai
1625,21.0053417,105.8405532,2,Ngõ 2 Phố Phương Mai
1626,21.0053094,105.8407724,2,Ngõ 2 Phố Phương Mai
1627,21.0049533,105.8407661,2,Ngõ 2 Phố Phương Mai
1628,21.004667,105.8407493,2,Ngõ 2 Phố Phương Mai
1629,21.0046352,105.8401301,3,Ngõ 2 Phố Phương Mai
1630,21.0048743,105.8401394,3,"21.0,105.84"
1631,21.0046496,105.8403834,2,Ngõ 2 Phố Phương Mai
1632,21.0048665,105.8407627,3,"21.0,105.84"
1633,21.0051404,105.8401542,3,"21.01,105.84"
1634,21.0051497,105.8407673,4,"21.01,105.84"
1635,21.0046587,105.8407068,2,Ngõ 2 Phố Phương Mai
1636,21.0048342,105.8391562,3,"21.0,105.84"
1637,21.0048418,105.8399532,1,"21.0,105.84"
1638,21.0046066,105.8392073,3,"21.0,105.84"
1639,21.0046392,105.8393681,2,"21.0,105.84"
1640,21.0046435,105.8399463,1,"21.0,105.84"
1641,21.0044924,105.8394973,1,"21.0,105.84"
1642,21.0044973,105.8401174,3,"21.0,105.84"
1643,21.004642,105.8397481,3,"21.0,105.84"
1644,21.0044893,105.8397523,3,"21.0,105.84"
1645,21.0046113,105.838397,3,"21.0,105.84"
1646,21.0047811,105.839169,3,"21.0,105.84"
1647,21.0055956,105.8376511,3,"21.01,105.84"
1648,21.0056983,105.8380579,2,"21.01,105.84"
1649,21.0054599,105.8381302,3,"21.01,105.84"
1650,21.0040917,105.8259714,3,Ngách 18 Ngõ 139 Khương Thượng
1651,21.003757,105.826169,1,Ngách 18 Ngõ 139 Khương Thượng
1652,21.0036332,105.8300936,4,"21.0,105.83"
1653,21.0120272,105.8326188,3,"21.01,105.83"
1654,21.0015298,105.8279056,1,"21.0,105.83"
1655,21.0013587,105.8278771,2,"21.0,105.83"
1656,21.0012272,105.8278544,3,Đường Trường Chinh
1657,21.005812,105.8253359,2,"21.01,105.83"
1658,21.0060604,105.8247966,3,"21.01,105.82"
1659,21.0057066,105.82559,1,"21.01,105.83"
1660,21.0058067,105.8275839,2,"21.01,105.83"
1661,21.0057858,105.8275034,2,"21.01,105.83"
1662,21.0058114,105.8274062,1,"21.01,105.83"
1663,21.0041254,105.8224562,1,"21.0,105.82"
1664,21.0041638,105.8224263,2,"21.0,105.82"
1665,21.0006905,105.8308499,3,"21.0,105.83"
1666,21.0007557,105.830585,1,"21.0,105.83"
1667,21.0040958,105.8228493,3,"21.0,105.82"
1668,21.002102,105.8308371,1,"21.0,105.83"
1669,21.0119678,105.8291366,1,"21.01,105.83"
1670,21.011829,105.829043,3,"21.01,105.83"
1671,21.0114754,105.8288151,3,"21.01,105.83"
1672,21.0003102,105.8340039,1,"21.0,105.83"
1673,20.9995224,105.8337708,3,"21.0,105.83"
1674,21.0114415,105.82806,1,"21.01,105.83"
1675,21.0115654,105.8283055,2,"21.01,105.83"
1676,21.0114878,105.8281419,2,"21.01,105.83"
1677,21.0114561,105.8278879,2,Ngõ 119 Hồ Đắc Di
1678,21.0116418,105.8284221,2,"21.01,105.83"
1679,21.0121897,105.8287519,1,"21.01,105.83"
1680,21.0043953,105.8336015,1,"21.0,105.83"
1681,20.9995685,105.8404485,2,"21.0,105.84"
1682,20.9991385,105.8404586,3,"21.0,105.84"
1683,20.9995829,105.8401903,2,"21.0,105.84"
1684,20.99959,105.8400572,2,"21.0,105.84"
1685,20.9995284,105.8404732,2,"21.0,105.84"
1686,21.0026204,105.834521,4,Ngõ 167 Phương Mai
1687,21.0025574,105.8343418,1,"21.0,105.83"
1688,20.9990791,105.8390246,1,"21.0,105.84"
1689,20.9990724,105.8385583,2,"21.0,105.84"
1690,20.9988673,105.8385495,2,"21.0,105.84"
1691,20.998679,105.8385315,3,"21.0,105.84"
1692,21.0021896,105.8360538,3,"21.0,105.84"
1693,21.0021793,105.8366941,1,"21.0,105.84"
1694,21.0014127,105.8396998,1,"21.0,105.84"
1695,21.0016993,105.8397078,3,"21.0,105.84"
1696,21.0040213,105.8330602,1,"21.0,105.83"
1697,21.003919,105.8326588,3,"21.0,105.83"
1698,21.0071262,105.8380744,1,"21.01,105.84"
1699,21.0096442,105.8316061,3,"21.01,105.83"
1700,21.0089003,105.8319296,3,"21.01,105.83"
1701,21.0067491,105.8411402,3,Đường Giải Phóng
1702,21.0104512,105.8340413,2,Ngách 2 Ngõ 4A Đặng Văn Ngữ
1703,21.0066289,105.8321464,2,"21.01,105.83"
1704,21.0067504,105.8320311,2,"21.01,105.83"
1705,21.0067649,105.8319964,3,"21.01,105.83"
1706,21.0106816,105.8322081,1,Ngách 2/4D Đặng Văn Ngữ
1707,21.0109715,105.8325571,3,Ngách 2/4D Đặng Văn Ngữ
1708,21.0112273,105.8357647,1,"21.01,105.84"
1709,21.0113343,105.8359242,3,"21.01,105.84"
1710,21.0103497,105.8344343,1,"21.01,105.83"
1711,21.0103022,105.8343512,2,"21.01,105.83"
1712,21.0102408,105.8342747,2,"21.01,105.83"
1713,21.0101945,105.8342077,2,"21.01,105.83"
1714,21.0101895,105.8341634,2,"21.01,105.83"
1715,21.0101657,105.8341433,2,"21.01,105.83"
1716,21.0101144,105.8341125,2,"21.01,105.83"
1717,21.0100555,105.8340481,2,"21.01,105.83"
1718,21.0077875,105.8332639,2,Phố Phạm Ngọc Thạch
1719,21.0071586,105.8267696,3,Ngách 4/165 Phố Chùa Bộc
1720,20.9995507,105.8404713,2,"21.0,105.84"
1721,20.9995833,105.8400871,2,"21.0,105.84"
1722,20.9996064,105.8400442,2,"21.0,105.84"
1723,20.9990812,105.8385864,2,"21.0,105.84"
1724,20.9990486,105.8385482,2,"21.0,105.84"
1725,21.0032419,105.8206948,2,"21.0,105.82"
1726,21.0036195,105.8340535,3,Ngõ 41 Đông Tác
1727,21.0037484,105.8338889,3,"21.0,105.83"
1728,21.0036487,105.833703,2,Ngõ 41 Đông Tác
1729,21.0037323,105.8336067,2,Ngõ 41 Đông Tác
1730,21.0038319,105.8334793,2,Ngõ 41 Đông Tác
1731,21.004035,105.8332685,3,Ngõ 41 Đông Tác
1732,21.0038991,105.8340329,2,"21.0,105.83"
1733,21.0038252,105.834142,1,"21.0,105.83"
1734,21.00368,105.8328906,2,"21.0,105.83"
1735,21.0041616,105.8412974,2,"21.0,105.84"
1736,20.9991362,105.8402232,3,Ngách 78/10 Đường Giải Phóng
1737,20.9992639,105.8402304,2,Ngách 78/10 Đường Giải Phóng
1738,20.9992684,105.8402888,2,Ngách 78/10 Đường Giải Phóng
1739,20.9994339,105.8402984,1,Ngách 78/10 Đường Giải Phóng
1740,20.9992129,105.8404591,2,"21.0,105.84"
1741,21.0101622,105.8321487,2,"21.01,105.83"
1742,21.0104564,105.8324638,2,"21.01,105.83"
1743,21.0105214,105.83249,2,"21.01,105.83"
1744,21.0025028,105.8333928,2,Ngõ 28A Phố Lương Định Của
1745,21.0029334,105.8349839,2,Ngõ 28A Phố Lương Định Của
1746,21.0009231,105.8380733,3,"21.0,105.84"
1747,21.0011794,105.8380961,2,Ngách 102/70 Đường Trường Chinh
1748,21.0013277,105.8381236,1,Ngách 102/70 Đường Trường Chinh
1749,21.0008063,105.8380697,1,"21.0,105.84"
1750,21.010418,105.8335321,3,"21.01,105.83"
1751,21.0106622,105.8338338,1,"21.01,105.83"
1752,21.0075062,105.8267195,2,Ngách 4/165 Phố Chùa Bộc
1753,21.0072376,105.8265905,3,Ngách 4 Ngõ 165 Phố Chùa Bộc
1754,21.0072531,105.8265507,2,Ngách 4 Ngõ 165 Phố Chùa Bộc
1755,21.0071152,105.8264859,1,Ngách 4 Ngõ 165 Phố Chùa Bộc
1756,21.0071137,105.8261182,3,"21.01,105.83"
1757,21.0087416,105.825574,3,Ngõ 257 Phố Chùa Bộc
1758,21.0087068,105.8255563,4,Ngõ 257 Phố Chùa Bộc
1759,21.0085338,105.8254657,2,Ngõ 257 Phố Chùa Bộc
1760,21.0075095,105.8252947,3,Ngõ 231 Phố Chùa Bộc
1761,21.0082006,105.8256587,2,Ngõ 231 Phố Chùa Bộc
1762,21.007649,105.8253656,3,Ngách 40 Ngõ 231 Phố Chùa Bộc
1763,21.0078099,105.8250139,3,"21.01,105.83"
1764,21.0078758,105.825046,2,"21.01,105.83"
1765,21.0079839,105.8248137,1,"21.01,105.82"
1766,21.008278,105.8260661,1,"21.01,105.83"
1767,21.0079801,105.8259072,2,"21.01,105.83"
1768,21.0080588,105.8251371,3,"21.01,105.83"
1769,21.0083584,105.8252879,1,"21.01,105.83"
1770,21.0106969,105.8306615,4,"21.01,105.83"
1771,21.0113408,105.8311111,4,Phố Đặng Văn Ngữ
1772,21.0124267,105.8324604,2,Phố Đặng Văn Ngữ
1773,21.0098649,105.8303255,4,"21.01,105.83"
1774,21.0088948,105.8245019,4,"21.01,105.82"
1775,21.0070851,105.8233972,2,"21.01,105.82"
1776,21.0071939,105.8234555,2,"21.01,105.82"
1777,21.0093127,105.8246639,2,"21.01,105.82"
1778,21.0093699,105.8248687,3,"21.01,105.82"
1779,21.0094274,105.8248446,2,"21.01,105.82"
1780,21.0095433,105.8248044,2,"21.01,105.82"
1781,21.009702,105.8247633,2,"21.01,105.82"
1782,21.0097699,105.8247933,3,"21.01,105.82"
1783,21.0035822,105.821734,2,"21.0,105.82"
1784,21.0124581,105.8355564,3,"21.01,105.84"
1785,21.0125153,105.8356217,4,"21.01,105.84"
1786,21.0072478,105.8410766,2,"21.01,105.84"
1787,21.0071763,105.8411515,2,"21.01,105.84"
1788,21.0071318,105.8411967,2,"21.01,105.84"
1789,21.0070819,105.8412254,2,"21.01,105.84"
1790,21.0070322,105.8412345,2,"21.01,105.84"
1791,21.0068562,105.84123,2,"21.01,105.84"
1792,21.0063778,105.8412155,2,"21.01,105.84"
1793,21.0059601,105.8412119,2,"21.01,105.84"
1794,21.0053487,105.8411919,3,"21.01,105.84"
1795,21.0047472,105.8411766,2,"21.0,105.84"
1796,21.0040433,105.8411702,2,"21.0,105.84"
1797,21.0035656,105.84116,2,"21.0,105.84"
1798,21.0028879,105.8411472,2,"21.0,105.84"
1799,21.0020684,105.8411306,2,"21.0,105.84"
1800,21.0015931,105.8411383,2,"21.0,105.84"
1801,21.0014396,105.8411329,2,"21.0,105.84"
1802,21.0013632,105.8411237,2,"21.0,105.84"
1803,21.0013191,105.8411224,2,"21.0,105.84"
1804,21.0010737,105.8411364,2,"21.0,105.84"
1805,21.0009927,105.8411441,2,"21.0,105.84"
1806,21.0008355,105.8411556,2,"21.0,105.84"
1807,21.0007021,105.8411569,2,"21.0,105.84"
1808,21.0004794,105.8411594,2,"21.0,105.84"
1809,21.0002149,105.8411505,2,"21.0,105.84"
1810,20.9999171,105.841139,2,"21.0,105.84"
1811,20.9997111,105.8411275,2,"21.0,105.84"
1812,20.999449,105.8411122,2,"21.0,105.84"
1813,20.999237,105.8411033,2,"21.0,105.84"
1814,20.9989976,105.8410956,2,"21.0,105.84"
1815,20.9986336,105.8410905,2,"21.0,105.84"
1816,20.9991451,105.8411003,4,"21.0,105.84"
1817,21.0000611,105.8411446,4,"21.0,105.84"
1818,21.001924,105.841133,4,"21.0,105.84"
1819,21.0003815,105.8411561,4,"21.0,105.84"
1820,21.0041914,105.8411726,4,"21.0,105.84"
1821,21.0044353,105.8411812,3,"21.0,105.84"
1822,21.0051708,105.8411848,4,"21.01,105.84"
1823,21.0063239,105.8412184,4,"21.01,105.84"
1824,21.001763,105.8411356,3,"21.0,105.84"
1825,20.9986086,105.8410886,3,"21.0,105.84"
1826,20.9985815,105.84108,2,"21.0,105.84"
1827,20.9985465,105.8410467,2,"21.0,105.84"
1828,20.9984586,105.8408681,3,"21.0,105.84"
1829,20.9983534,105.8407005,2,"21.0,105.84"
1830,20.9982588,105.8405596,2,"21.0,105.84"
1831,20.9982437,105.8405183,2,"21.0,105.84"
1832,20.9982425,105.8404605,2,"21.0,105.84"
1833,20.9983171,105.8401273,2,"21.0,105.84"
1834,20.99856,105.8410596,2,"21.0,105.84"
1835,20.9983327,105.8409244,2,"21.0,105.84"
1836,20.9981063,105.8409213,2,"21.0,105.84"
1837,21.0059892,105.8313613,3,"21.01,105.83"
1838,21.005895,105.8317111,2,"21.01,105.83"
1839,21.0057448,105.8322497,2,"21.01,105.83"
1840,21.0057448,105.8323066,2,"21.01,105.83"
1841,21.0057698,105.832416,2,"21.01,105.83"
1842,21.0058046,105.8325383,2,"21.01,105.83"
1843,21.0057658,105.8321743,4,"21.01,105.83"
1844,21.0057545,105.8323492,4,Ngõ 43 Đông Tác
1845,21.006734,105.8320465,4,"21.01,105.83"
1846,21.0065849,105.8321769,2,"21.01,105.83"
1847,21.0060721,105.8323625,2,"21.01,105.83"
1848,21.00601,105.8323754,2,"21.01,105.83"
1849,21.0058434,105.8323519,3,"21.01,105.83"
1850,21.0059219,105.8323619,4,"21.01,105.83"
1851,21.0058465,105.8328076,4,"21.01,105.83"
1852,21.0058506,105.8328772,2,"21.01,105.83"
1853,21.0058456,105.8329501,2,"21.01,105.83"
1854,21.0058897,105.8342666,1,"21.01,105.83"
1855,21.0060359,105.8348845,2,"21.01,105.83"
1856,21.0060785,105.8350741,3,"21.01,105.84"
1857,21.0058302,105.8330928,3,"21.01,105.83"
1858,21.0062266,105.8352431,2,"21.01,105.84"
1859,21.0062607,105.8353124,2,"21.01,105.84"
1860,21.0063181,105.835388,2,"21.01,105.84"
1861,21.0063807,105.8354607,2,"21.01,105.84"
1862,21.0064086,105.8354887,2,"21.01,105.84"
1863,21.0064412,105.8354899,2,"21.01,105.84"
1864,21.0069777,105.8351685,2,"21.01,105.84"
1865,21.0065212,105.8355943,2,"21.01,105.84"
1866,21.0064421,105.8356665,2,"21.01,105.84"
1867,21.0064202,105.8356719,2,"21.01,105.84"
1868,21.0063882,105.8356656,2,"21.01,105.84"
1869,21.0063503,105.8356421,2,"21.01,105.84"
1870,21.006138,105.8353615,2,"21.01,105.84"
1871,21.0062976,105.835572,4,"21.01,105.84"
1872,21.006454,105.8356556,4,"21.01,105.84"
1873,21.0061566,105.8353862,3,"21.01,105.84"
1874,21.0062539,105.8352987,3,"21.01,105.84"
1875,21.0061912,105.8350519,3,"21.01,105.84"
1876,21.0060778,105.8351054,2,"21.01,105.84"
1877,21.0060672,105.8351464,2,"21.01,105.84"
1878,21.0060367,105.8351858,2,"21.01,105.84"
1879,21.0060066,105.8352144,3,"21.01,105.84"
1880,21.0059578,105.8352324,2,"21.01,105.84"
1881,21.0055119,105.8353611,2,"21.01,105.84"
1882,21.0047008,105.8356092,2,"21.0,105.84"
1883,21.0039005,105.8358474,2,"21.0,105.84"
1884,21.0035026,105.8359801,2,"21.0,105.84"
1885,21.0052036,105.8354556,4,"21.01,105.84"
1886,21.0047963,105.83558,4,"21.0,105.84"
1887,21.0044475,105.8356846,4,"21.0,105.84"
1888,21.0040662,105.8357981,4,"21.0,105.84"
1889,21.0037369,105.835902,4,"21.0,105.84"
1890,21.0061123,105.8353347,2,"21.01,105.84"
1891,21.0060752,105.8353272,2,"21.01,105.84"
1892,21.0060442,105.8353283,2,"21.01,105.84"
1893,21.0056635,105.8354526,2,"21.01,105.84"
1894,21.0052089,105.8355847,2,"21.01,105.84"
1895,21.0045077,105.8357832,2,"21.0,105.84"
1896,21.004024,105.8359141,2,"21.0,105.84"
1897,21.0035091,105.8360685,3,"21.0,105.84"
1898,21.0061409,105.8351476,2,Phố Đông Tác
1899,21.0057861,105.8354201,4,"21.01,105.84"
1900,21.0053272,105.8355485,4,"21.01,105.84"
1901,21.00499,105.8356488,4,"21.0,105.84"
1902,21.004663,105.8357392,4,"21.0,105.84"
1903,21.0042995,105.8358395,4,"21.0,105.84"
1904,21.006037,105.8353305,3,"21.01,105.84"
1905,21.0059819,105.8352253,2,"21.01,105.84"
1906,21.0053297,105.8354168,3,"21.01,105.84"
1907,21.0053578,105.8355392,3,"21.01,105.84"
1908,21.0034788,105.835976,2,"21.0,105.84"
1909,21.0034518,105.8359534,2,"21.0,105.84"
1910,21.0034392,105.8359119,2,"21.0,105.84"
1911,21.0033196,105.8354725,2,"21.0,105.84"
1912,21.0032194,105.8351117,2,"21.0,105.84"
1913,21.0030339,105.8344007,4,Ngõ 281 Phố Phương Mai
1914,21.0032361,105.835172,4,"21.0,105.84"
1915,21.0034845,105.8359769,3,"21.0,105.84"
1916,21.0034969,105.8360231,4,"21.0,105.84"
1917,21.0034913,105.8360842,2,"21.0,105.84"
1918,21.0034853,105.8361103,2,"21.0,105.84"
1919,21.0034835,105.836141,2,"21.0,105.84"
1920,21.0036759,105.8368644,2,"21.0,105.84"
1921,21.0037414,105.8371374,2,"21.0,105.84"
1922,21.0038914,105.8377168,2,"21.0,105.84"
1923,21.0039985,105.8381438,2,"21.0,105.84"
1924,21.0041187,105.8386083,2,"21.0,105.84"
1925,21.0042449,105.8392306,2,"21.0,105.84"
1926,21.004258,105.8393583,2,"21.0,105.84"
1927,21.004266,105.8400074,2,"21.0,105.84"
1928,21.004258,105.8403389,2,"21.0,105.84"
1929,21.0042509,105.8408689,2,"21.0,105.84"
1930,21.0042479,105.8411275,2,"21.0,105.84"
1931,21.0042554,105.8411557,2,"21.0,105.84"
1932,21.0042701,105.8411729,3,"21.0,105.84"
1933,21.0035767,105.8364768,4,"21.0,105.84"
1934,21.0036772,105.8368564,4,"21.0,105.84"
1935,21.0037197,105.8370328,4,"21.0,105.84"
1936,21.0038337,105.8374939,4,"21.0,105.84"
1937,21.0039119,105.8377985,4,"21.0,105.84"
1938,21.0040958,105.8385198,4,"21.0,105.84"
1939,21.0042505,105.8392854,4,"21.0,105.84"
1940,21.0042634,105.8401135,4,"21.0,105.84"
1941,21.0042481,105.8410694,4,"21.0,105.84"
1942,21.0042534,105.8411484,2,"21.0,105.84"
1943,21.0041508,105.8407848,2,"21.0,105.84"
1944,21.0041452,105.841111,2,"21.0,105.84"
1945,21.0041402,105.8411315,2,"21.0,105.84"
1946,21.0041282,105.8411565,2,"21.0,105.84"
1947,21.0041133,105.8411713,3,"21.0,105.84"
1948,21.0041551,105.8404115,2,"21.0,105.84"
1949,21.0041593,105.8401134,2,"21.0,105.84"
1950,21.0041491,105.8408847,4,"21.0,105.84"
1951,21.0041328,105.8411469,2,"21.0,105.84"
1952,21.0042615,105.840191,3,"21.0,105.84"
1953,21.0041583,105.8401891,3,"21.0,105.84"
1954,21.0041419,105.8393439,2,"21.0,105.84"
1955,21.004154,105.8396443,2,"21.0,105.84"
1956,21.0041049,105.8392955,3,"21.0,105.84"
1957,21.0041155,105.8395662,4,"21.0,105.84"
1958,21.0041192,105.8399456,2,"21.0,105.84"
1959,21.0041402,105.8400186,2,"21.0,105.84"
1960,21.0041585,105.8400424,4,"21.0,105.84"
1961,21.0040921,105.8390267,2,"21.0,105.84"
1962,21.0040305,105.8386989,2,"21.0,105.84"
1963,21.0039611,105.8383553,2,"21.0,105.84"
1964,21.0038435,105.837913,2,"21.0,105.84"
1965,21.0037869,105.8376983,2,"21.0,105.84"
1966,21.0036186,105.8370447,2,"21.0,105.84"
1967,21.0035202,105.8366832,2,"21.0,105.84"
1968,21.0033924,105.8361673,2,"21.0,105.84"
1969,21.0036829,105.8372793,4,"21.0,105.84"
1970,21.0039514,105.8383188,4,"21.0,105.84"
1971,21.0041344,105.8392957,4,"21.0,105.84"
1972,21.0041508,105.8395664,4,"21.0,105.84"
1973,21.0033786,105.8361268,3,"21.0,105.84"
1974,21.0033545,105.8360987,2,"21.0,105.84"
1975,21.0033333,105.8360881,1,"21.0,105.84"
1976,21.0034894,105.8360927,3,"21.0,105.84"
1977,21.0034298,105.836111,4,"21.0,105.84"
1978,21.0040122,105.8386084,3,"21.0,105.84"
1979,21.0041118,105.8385814,3,"21.0,105.84"
1980,21.0042038,105.839028,3,"21.0,105.84"
1981,21.0040959,105.8390508,3,"21.0,105.84"
1982,21.0117997,105.8317775,4,"21.01,105.83"
1983,21.012035,105.8320838,2,"21.01,105.83"
1984,21.012334,105.8324673,2,"21.01,105.83"
1985,21.0125091,105.8326919,2,"21.01,105.83"
1986,21.0127708,105.8330171,3,Ngõ 6 Đặng Văn Ngữ
1987,21.0119486,105.831962,4,"21.01,105.83"
1988,21.0112816,105.831161,3,"21.01,105.83"
1989,21.0110824,105.830924,2,"21.01,105.83"
1990,21.011049,105.8308866,2,"21.01,105.83"
1991,21.0110036,105.8308523,2,"21.01,105.83"
1992,21.0109564,105.8308288,2,"21.01,105.83"
1993,21.0108975,105.8308361,2,"21.01,105.83"
1994,21.010824,105.8308576,2,"21.01,105.83"
1995,21.0100715,105.8311692,2,"21.01,105.83"
1996,21.0096975,105.831327,2,"21.01,105.83"
1997,21.0092846,105.8315007,2,"21.01,105.83"
1998,21.0088859,105.8316692,2,"21.01,105.83"
1999,21.0088211,105.8316978,2,"21.01,105.83"
2000,21.0087138,105.8317456,2,"21.01,105.83"
2001,21.0084076,105.8319941,2,"21.01,105.83"
2002,21.0077689,105.8325706,2,"21.01,105.83"
2003,21.0086947,105.8317019,2,Phố Đặng Văn Ngữ
2004,21.008229,105.8321495,2,"21.01,105.83"
2005,21.0076064,105.832729,2,"21.01,105.83"
2006,21.0076003,105.8327436,3,"21.01,105.83"
2007,21.007603,105.8327714,2,"21.01,105.83"
2008,21.0086283,105.8317991,2,"21.01,105.83"
2009,21.0109727,105.8307524,3,Phố Đặng Văn Ngữ
2010,21.0097261,105.8303301,2,Phố Nguyễn Ngọc Doãn
2011,21.0096507,105.8303298,2,Phố Nguyễn Ngọc Doãn
2012,21.0101792,105.8304811,2,Phố Nguyễn Ngọc Doãn
2013,21.0102987,105.8305355,2,Phố Nguyễn Ngọc Doãn
2014,21.010338,105.8310589,4,"21.01,105.83"
2015,21.0101143,105.8311515,4,"21.01,105.83"
2016,21.0098338,105.8312695,4,"21.01,105.83"
2017,21.0095607,105.8313846,4,"21.01,105.83"
2018,21.0088046,105.8317051,4,"21.01,105.83"
2019,21.0083832,105.8320154,4,"21.01,105.83"
2020,21.0077549,105.8325842,4,"21.01,105.83"
2021,21.0076721,105.8325419,2,"21.01,105.83"
2022,21.0075517,105.8326595,2,"21.01,105.83"
2023,21.0075142,105.8326635,2,"21.01,105.83"
2024,21.0079629,105.8322791,2,"21.01,105.83"
2025,21.0082393,105.8320313,2,"21.01,105.83"
2026,21.0084276,105.8318564,2,"21.01,105.83"
2027,21.0086139,105.8316901,2,"21.01,105.83"
2028,21.008672,105.8316558,2,"21.01,105.83"
2029,21.0087742,105.8316096,2,"21.01,105.83"
2030,21.0085513,105.83174,2,"21.01,105.83"
2031,21.009214,105.8314327,2,"21.01,105.83"
2032,21.0098155,105.8311852,2,"21.01,105.83"
2033,21.0104039,105.8309466,2,"21.01,105.83"
2034,21.0106778,105.8308343,3,"21.01,105.83"
2035,21.0107281,105.8308226,2,"21.01,105.83"
2036,21.0107437,105.8307998,2,"21.01,105.83"
2037,21.0107422,105.830761,2,"21.01,105.83"
2038,21.01073,105.8307351,2,"21.01,105.83"
2039,21.010691,105.8307144,3,"21.01,105.83"
2040,21.0105989,105.830694,2,"21.01,105.83"
2041,21.0104651,105.8306636,2,"21.01,105.83"
2042,21.0103666,105.8306371,2,"21.01,105.83"
2043,21.0102469,105.8305877,2,"21.01,105.83"
2044,21.009941,105.8304353,2,"21.01,105.83"
2045,21.0097994,105.8303609,1,"21.01,105.83"
2046,21.0105134,105.8309013,4,"21.01,105.83"
2047,21.0099897,105.8311146,4,"21.01,105.83"
2048,21.0090677,105.8314915,4,"21.01,105.83"
2049,21.0089007,105.8315587,4,"21.01,105.83"
2050,21.0085793,105.8317177,4,"21.01,105.83"
2051,21.0082958,105.8319789,4,"21.01,105.83"
2052,21.0080574,105.8321944,4,"21.01,105.83"
2053,21.0075404,105.8326719,2,"21.01,105.83"
2054,21.0075221,105.8326706,2,"21.01,105.83"
2055,21.007533,105.8326757,2,"21.01,105.83"
2056,21.0075987,105.8327575,2,"21.01,105.83"
2057,21.0075434,105.8326686,3,"21.01,105.83"
2058,21.009874,105.8302669,1,"21.01,105.83"
2059,21.0101225,105.8304035,2,"21.01,105.83"
2060,21.0102139,105.8304429,2,"21.01,105.83"
2061,21.0103761,105.8305104,2,"21.01,105.83"
2062,21.0104434,105.8305317,2,"21.01,105.83"
2063,21.0105638,105.8305689,2,"21.01,105.83"
2064,21.010641,105.8305909,2,"21.01,105.83"
2065,21.010699,105.8305962,2,"21.01,105.83"
2066,21.0108336,105.8306007,2,"21.01,105.83"
2067,21.010988,105.8306106,2,"21.01,105.83"
2068,21.0111247,105.830622,2,"21.01,105.83"
2069,21.0114356,105.8306546,2,"21.01,105.83"
2070,21.0114568,105.8306508,2,"21.01,105.83"
2071,21.0114894,105.8306371,2,"21.01,105.83"
2072,21.0115088,105.8306187,3,"21.01,105.83"
2073,21.0107042,105.8305963,3,"21.01,105.83"
2074,21.0098893,105.8302754,3,"21.01,105.83"
2075,21.0098378,105.8303811,3,"21.01,105.83"
2076,21.0128212,105.8325533,2,Phố Nam Đồng
2077,21.0127868,105.8325301,2,Phố Nam Đồng
2078,21.0125327,105.8325197,3,"21.01,105.83"
2079,21.012446,105.8326109,3,"21.01,105.83"
2080,21.0125,105.8325558,4,"21.01,105.83"
2081,21.0126039,105.8325861,4,"21.01,105.83"
2082,21.006939,105.8296986,3,Cầu vượt nút giao Chùa Bộc - Phạm Ngọc Thạch
2083,21.006366,105.8309184,2,Cầu vượt nút giao Chùa Bộc - Phạm Ngọc Thạch
2084,21.0063136,105.8310285,2,Cầu vượt nút giao Chùa Bộc - Phạm Ngọc Thạch
2085,21.0062977,105.8310848,2,Cầu vượt nút giao Chùa Bộc - Phạm Ngọc Thạch
2086,21.0062837,105.8311434,2,Cầu vượt nút giao Chùa Bộc - Phạm Ngọc Thạch
2087,21.0062845,105.8312201,2,Cầu vượt nút giao Chùa Bộc - Phạm Ngọc Thạch
