osmid,id,y,x,street_count,highway,railway,ref,geometry
9439560320,1621,21.0067862,105.8380157,3,,,,POINT (105.8380157 21.0067862)
9439560322,1622,21.0066276,105.8394874,1,,,,POINT (105.8394874 21.0066276)
9439560331,1623,21.0064253,105.8409925,2,,,,POINT (105.8409925 21.0064253)
9439560336,1624,21.005342,105.8403679,2,,,,POINT (105.8403679 21.005342)
9439560337,1625,21.0053417,105.8405532,2,,,,POINT (105.8405532 21.0053417)
9439560338,1626,21.0053094,105.8407724,2,,,,POINT (105.8407724 21.0053094)
9439560339,1627,21.0049533,105.8407661,2,,,,POINT (105.8407661 21.0049533)
9439560340,1628,21.004667,105.8407493,2,,,,POINT (105.8407493 21.004667)
9439560341,1629,21.0046352,105.8401301,3,,,,POINT (105.8401301 21.0046352)
9439560342,1630,21.0048743,105.8401394,3,,,,POINT (105.8401394 21.0048743)
9439560344,1631,21.0046496,105.8403834,2,,,,POINT (105.8403834 21.0046496)
9439560345,1632,21.0048665,105.8407627,3,,,,POINT (105.8407627 21.0048665)
9439560347,1633,21.0051404,105.8401542,3,,,,POINT (105.8401542 21.0051404)
9439560348,1634,21.0051497,105.8407673,4,,,,POINT (105.8407673 21.0051497)
9439560349,1635,21.0046587,105.8407068,2,,,,POINT (105.8407068 21.0046587)
9439560350,1636,21.0048342,105.8391562,3,,,,POINT (105.8391562 21.0048342)
9439560352,1637,21.0048418,105.8399532,1,,,,POINT (105.8399532 21.0048418)
9439560353,1638,21.0046066,105.8392073,3,,,,POINT (105.8392073 21.0046066)
9439560354,1639,21.0046392,105.8393681,2,,,,POINT (105.8393681 21.0046392)
9439560355,1640,21.0046435,105.8399463,1,,,,POINT (105.8399463 21.0046435)
9439560356,1641,21.0044924,105.8394973,1,,,,POINT (105.8394973 21.0044924)
9439560357,1642,21.0044973,105.8401174,3,,,,POINT (105.8401174 21.0044973)
9439560358,1643,21.004642,105.8397481,3,,,,POINT (105.8397481 21.004642)
9439560359,1644,21.0044893,105.8397523,3,,,,POINT (105.8397523 21.0044893)
9439560360,1645,21.0046113,105.838397,3,,,,POINT (105.838397 21.0046113)
9439560361,1646,21.0047811,105.839169,3,,,,POINT (105.839169 21.0047811)
9439560362,1647,21.0055956,105.8376511,3,,,,POINT (105.8376511 21.0055956)
9439560363,1648,21.0056983,105.8380579,2,,,,POINT (105.8380579 21.0056983)
9439560364,1649,21.0054599,105.8381302,3,,,,POINT (105.8381302 21.0054599)
9567295536,1650,21.0040917,105.8259714,3,,,,POINT (105.8259714 21.0040917)
9567295537,1651,21.003757,105.826169,1,,,,POINT (105.826169 21.003757)
9567498918,1652,21.0036332,105.8300936,4,crossing,,,POINT (105.8300936 21.0036332)
9576902791,1653,21.0120272,105.8326188,3,,,,POINT (105.8326188 21.0120272)
9579874403,1654,21.0015298,105.8279056,1,,,,POINT (105.8279056 21.0015298)
9579874404,1655,21.0013587,105.8278771,2,,,,POINT (105.8278771 21.0013587)
9579874405,1656,21.0012272,105.8278544,3,,,,POINT (105.8278544 21.0012272)
9579877847,1657,21.005812,105.8253359,2,,,,POINT (105.8253359 21.005812)
9579877848,1658,21.0060604,105.8247966,3,,,,POINT (105.8247966 21.0060604)
9579877849,1659,21.0057066,105.82559,1,,,,POINT (105.82559 21.0057066)
9579878792,1660,21.0058067,105.8275839,2,,,,POINT (105.8275839 21.0058067)
9579878793,1661,21.0057858,105.8275034,2,,,,POINT (105.8275034 21.0057858)
9579878796,1662,21.0058114,105.8274062,1,,,,POINT (105.8274062 21.0058114)
9579908707,1663,21.0041254,105.8224562,1,,,,POINT (105.8224562 21.0041254)
9579908710,1664,21.0041638,105.8224263,2,,,,POINT (105.8224263 21.0041638)
9579909179,1665,21.0006905,105.8308499,3,,,,POINT (105.8308499 21.0006905)
9579909180,1666,21.0007557,105.830585,1,,,,POINT (105.830585 21.0007557)
9579945953,1667,21.0040958,105.8228493,3,,,,POINT (105.8228493 21.0040958)
9579969427,1668,21.002102,105.8308371,1,,,,POINT (105.8308371 21.002102)
9580225852,1669,21.0119678,105.8291366,1,,,,POINT (105.8291366 21.0119678)
9580225853,1670,21.011829,105.829043,3,,,,POINT (105.829043 21.011829)
9580225855,1671,21.0114754,105.8288151,3,,,,POINT (105.8288151 21.0114754)
9580258005,1672,21.0003102,105.8340039,1,,,,POINT (105.8340039 21.0003102)
9580258006,1673,20.9995224,105.8337708,3,,,,POINT (105.8337708 20.9995224)
9580276172,1674,21.0114415,105.82806,1,,,,POINT (105.82806 21.0114415)
9580276173,1675,21.0115654,105.8283055,2,,,,POINT (105.8283055 21.0115654)
9580276174,1676,21.0114878,105.8281419,2,,,,POINT (105.8281419 21.0114878)
9580276175,1677,21.0114561,105.8278879,2,,,,POINT (105.8278879 21.0114561)
9580276177,1678,21.0116418,105.8284221,2,,,,POINT (105.8284221 21.0116418)
9580276178,1679,21.0121897,105.8287519,1,,,,POINT (105.8287519 21.0121897)
9580279695,1680,21.0043953,105.8336015,1,,,,POINT (105.8336015 21.0043953)
9580286345,1681,20.9995685,105.8404485,2,,,,POINT (105.8404485 20.9995685)
9580286346,1682,20.9991385,105.8404586,3,,,,POINT (105.8404586 20.9991385)
9580286347,1683,20.9995829,105.8401903,2,,,,POINT (105.8401903 20.9995829)
9580286348,1684,20.99959,105.8400572,2,,,,POINT (105.8400572 20.99959)
9580286349,1685,20.9995284,105.8404732,2,,,,POINT (105.8404732 20.9995284)
9580309734,1686,21.0026204,105.834521,4,,,,POINT (105.834521 21.0026204)
9580309735,1687,21.0025574,105.8343418,1,,,,POINT (105.8343418 21.0025574)
9580329502,1688,20.9990791,105.8390246,1,,,,POINT (105.8390246 20.9990791)
9580329503,1689,20.9990724,105.8385583,2,,,,POINT (105.8385583 20.9990724)
9580329504,1690,20.9988673,105.8385495,2,,,,POINT (105.8385495 20.9988673)
9580329505,1691,20.998679,105.8385315,3,,,,POINT (105.8385315 20.998679)
9580341891,1692,21.0021896,105.8360538,3,,,,POINT (105.8360538 21.0021896)
9580341892,1693,21.0021793,105.8366941,1,,,,POINT (105.8366941 21.0021793)
9580342047,1694,21.0014127,105.8396998,1,,,,POINT (105.8396998 21.0014127)
9580342048,1695,21.0016993,105.8397078,3,,,,POINT (105.8397078 21.0016993)
9580353364,1696,21.0040213,105.8330602,1,,,,POINT (105.8330602 21.0040213)
9580353365,1697,21.003919,105.8326588,3,,,,POINT (105.8326588 21.003919)
9581992871,1698,21.0071262,105.8380744,1,,,,POINT (105.8380744 21.0071262)
9582123770,1699,21.0096442,105.8316061,3,,,,POINT (105.8316061 21.0096442)
9582123772,1700,21.0089003,105.8319296,3,,,,POINT (105.8319296 21.0089003)
9582189351,1701,21.0067491,105.8411402,3,,,,POINT (105.8411402 21.0067491)
9582193367,1702,21.0104512,105.8340413,2,,,,POINT (105.8340413 21.0104512)
9582203383,1703,21.0066289,105.8321464,2,,,,POINT (105.8321464 21.0066289)
9582203385,1704,21.0067504,105.8320311,2,,,,POINT (105.8320311 21.0067504)
9582203386,1705,21.0067649,105.8319964,3,,,,POINT (105.8319964 21.0067649)
9582206599,1706,21.0106816,105.8322081,1,,,,POINT (105.8322081 21.0106816)
9582206603,1707,21.0109715,105.8325571,3,,,,POINT (105.8325571 21.0109715)
9582218743,1708,21.0112273,105.8357647,1,,,,POINT (105.8357647 21.0112273)
9582218744,1709,21.0113343,105.8359242,3,,,,POINT (105.8359242 21.0113343)
9582222622,1710,21.0103497,105.8344343,1,,,,POINT (105.8344343 21.0103497)
9582222623,1711,21.0103022,105.8343512,2,,,,POINT (105.8343512 21.0103022)
9582222624,1712,21.0102408,105.8342747,2,,,,POINT (105.8342747 21.0102408)
9582222625,1713,21.0101945,105.8342077,2,,,,POINT (105.8342077 21.0101945)
9582222626,1714,21.0101895,105.8341634,2,,,,POINT (105.8341634 21.0101895)
9582222627,1715,21.0101657,105.8341433,2,,,,POINT (105.8341433 21.0101657)
9582222628,1716,21.0101144,105.8341125,2,,,,POINT (105.8341125 21.0101144)
9582222629,1717,21.0100555,105.8340481,2,,,,POINT (105.8340481 21.0100555)
9582227633,1718,21.0077875,105.8332639,2,,,,POINT (105.8332639 21.0077875)
9602775112,1719,21.0071586,105.8267696,3,,,,POINT (105.8267696 21.0071586)
9612444608,1720,20.9995507,105.8404713,2,,,,POINT (105.8404713 20.9995507)
9612444609,1721,20.9995833,105.8400871,2,,,,POINT (105.8400871 20.9995833)
9612444610,1722,20.9996064,105.8400442,2,,,,POINT (105.8400442 20.9996064)
9612448519,1723,20.9990812,105.8385864,2,,,,POINT (105.8385864 20.9990812)
9612448520,1724,20.9990486,105.8385482,2,,,,POINT (105.8385482 20.9990486)
9624461964,1725,21.0032419,105.8206948,2,,,,POINT (105.8206948 21.0032419)
9673901067,1726,21.0036195,105.8340535,3,,,,POINT (105.8340535 21.0036195)
9673901068,1727,21.0037484,105.8338889,3,,,,POINT (105.8338889 21.0037484)
9673901069,1728,21.0036487,105.833703,2,,,,POINT (105.833703 21.0036487)
9673901070,1729,21.0037323,105.8336067,2,,,,POINT (105.8336067 21.0037323)
9673901071,1730,21.0038319,105.8334793,2,,,,POINT (105.8334793 21.0038319)
9673901072,1731,21.004035,105.8332685,3,,,,POINT (105.8332685 21.004035)
9673901074,1732,21.0038991,105.8340329,2,,,,POINT (105.8340329 21.0038991)
9673901075,1733,21.0038252,105.834142,1,,,,POINT (105.834142 21.0038252)
9673901077,1734,21.00368,105.8328906,2,,,,POINT (105.8328906 21.00368)
9907061135,1735,21.0041616,105.8412974,2,,,,POINT (105.8412974 21.0041616)
9932911249,1736,20.9991362,105.8402232,3,,,,POINT (105.8402232 20.9991362)
9932911250,1737,20.9992639,105.8402304,2,,,,POINT (105.8402304 20.9992639)
9932911251,1738,20.9992684,105.8402888,2,,,,POINT (105.8402888 20.9992684)
9932911252,1739,20.9994339,105.8402984,1,,,,POINT (105.8402984 20.9994339)
9967079516,1740,20.9992129,105.8404591,2,,,,POINT (105.8404591 20.9992129)
9976440314,1741,21.0101622,105.8321487,2,,,,POINT (105.8321487 21.0101622)
9976440315,1742,21.0104564,105.8324638,2,,,,POINT (105.8324638 21.0104564)
9976440316,1743,21.0105214,105.83249,2,,,,POINT (105.83249 21.0105214)
9976457536,1744,21.0025028,105.8333928,2,,,,POINT (105.8333928 21.0025028)
9976457537,1745,21.0029334,105.8349839,2,,,,POINT (105.8349839 21.0029334)
9985449273,1746,21.0009231,105.8380733,3,,,,POINT (105.8380733 21.0009231)
9985449274,1747,21.0011794,105.8380961,2,,,,POINT (105.8380961 21.0011794)
9985449275,1748,21.0013277,105.8381236,1,,,,POINT (105.8381236 21.0013277)
9985449276,1749,21.0008063,105.8380697,1,,,,POINT (105.8380697 21.0008063)
10055462746,1750,21.010418,105.8335321,3,,,,POINT (105.8335321 21.010418)
10055462747,1751,21.0106622,105.8338338,1,,,,POINT (105.8338338 21.0106622)
10060474793,1752,21.0075062,105.8267195,2,,,,POINT (105.8267195 21.0075062)
10060474794,1753,21.0072376,105.8265905,3,,,,POINT (105.8265905 21.0072376)
10060474795,1754,21.0072531,105.8265507,2,,,,POINT (105.8265507 21.0072531)
10060474796,1755,21.0071152,105.8264859,1,,,,POINT (105.8264859 21.0071152)
10060474797,1756,21.0071137,105.8261182,3,,,,POINT (105.8261182 21.0071137)
10060600235,1757,21.0087416,105.825574,3,,,,POINT (105.825574 21.0087416)
10060600236,1758,21.0087068,105.8255563,4,,,,POINT (105.8255563 21.0087068)
10060600237,1759,21.0085338,105.8254657,2,,,,POINT (105.8254657 21.0085338)
10060600238,1760,21.0075095,105.8252947,3,,,,POINT (105.8252947 21.0075095)
10060600239,1761,21.0082006,105.8256587,2,,,,POINT (105.8256587 21.0082006)
10060600242,1762,21.007649,105.8253656,3,,,,POINT (105.8253656 21.007649)
10060600243,1763,21.0078099,105.8250139,3,,,,POINT (105.8250139 21.0078099)
10060600244,1764,21.0078758,105.825046,2,,,,POINT (105.825046 21.0078758)
10060600245,1765,21.0079839,105.8248137,1,,,,POINT (105.8248137 21.0079839)
10060600246,1766,21.008278,105.8260661,1,,,,POINT (105.8260661 21.008278)
10060600247,1767,21.0079801,105.8259072,2,,,,POINT (105.8259072 21.0079801)
10060600248,1768,21.0080588,105.8251371,3,,,,POINT (105.8251371 21.0080588)
10060600249,1769,21.0083584,105.8252879,1,,,,POINT (105.8252879 21.0083584)
10090093642,1770,21.0106969,105.8306615,4,crossing,,,POINT (105.8306615 21.0106969)
10090093643,1771,21.0113408,105.8311111,4,crossing,,,POINT (105.8311111 21.0113408)
10090093645,1772,21.0124267,105.8324604,2,,,,POINT (105.8324604 21.0124267)
10114776479,1773,21.0098649,105.8303255,4,crossing,,,POINT (105.8303255 21.0098649)
10116028532,1774,21.0088948,105.8245019,4,crossing,,,POINT (105.8245019 21.0088948)
10116028536,1775,21.0070851,105.8233972,2,,,,POINT (105.8233972 21.0070851)
10116028537,1776,21.0071939,105.8234555,2,,,,POINT (105.8234555 21.0071939)
10116028539,1777,21.0093127,105.8246639,2,,,,POINT (105.8246639 21.0093127)
10116028540,1778,21.0093699,105.8248687,3,,,,POINT (105.8248687 21.0093699)
10116028545,1779,21.0094274,105.8248446,2,,,,POINT (105.8248446 21.0094274)
10116028546,1780,21.0095433,105.8248044,2,,,,POINT (105.8248044 21.0095433)
10116028548,1781,21.009702,105.8247633,2,,,,POINT (105.8247633 21.009702)
10116028549,1782,21.0097699,105.8247933,3,crossing,,,POINT (105.8247933 21.0097699)
10118163081,1783,21.0035822,105.821734,2,,,,POINT (105.821734 21.0035822)
10123194064,1784,21.0124581,105.8355564,3,,,,POINT (105.8355564 21.0124581)
10123194066,1785,21.0125153,105.8356217,4,crossing,,,POINT (105.8356217 21.0125153)
10126309007,1786,21.0072478,105.8410766,2,,,,POINT (105.8410766 21.0072478)
10126309008,1787,21.0071763,105.8411515,2,,,,POINT (105.8411515 21.0071763)
10126309009,1788,21.0071318,105.8411967,2,,crossing,,POINT (105.8411967 21.0071318)
10126309010,1789,21.0070819,105.8412254,2,,,,POINT (105.8412254 21.0070819)
10126309011,1790,21.0070322,105.8412345,2,,,,POINT (105.8412345 21.0070322)
10126309012,1791,21.0068562,105.84123,2,,,,POINT (105.84123 21.0068562)
10126309013,1792,21.0063778,105.8412155,2,,,,POINT (105.8412155 21.0063778)
10126309014,1793,21.0059601,105.8412119,2,,,,POINT (105.8412119 21.0059601)
10126309015,1794,21.0053487,105.8411919,3,,,,POINT (105.8411919 21.0053487)
10126309016,1795,21.0047472,105.8411766,2,,,,POINT (105.8411766 21.0047472)
10126309017,1796,21.0040433,105.8411702,2,,,,POINT (105.8411702 21.0040433)
10126309018,1797,21.0035656,105.84116,2,,,,POINT (105.84116 21.0035656)
10126309019,1798,21.0028879,105.8411472,2,,,,POINT (105.8411472 21.0028879)
10126309020,1799,21.0020684,105.8411306,2,,,,POINT (105.8411306 21.0020684)
10126309021,1800,21.0015931,105.8411383,2,,,,POINT (105.8411383 21.0015931)
10126309022,1801,21.0014396,105.8411329,2,,,,POINT (105.8411329 21.0014396)
10126309023,1802,21.0013632,105.8411237,2,,,,POINT (105.8411237 21.0013632)
10126309024,1803,21.0013191,105.8411224,2,,,,POINT (105.8411224 21.0013191)
10126309025,1804,21.0010737,105.8411364,2,,,,POINT (105.8411364 21.0010737)
10126309026,1805,21.0009927,105.8411441,2,,,,POINT (105.8411441 21.0009927)
10126309027,1806,21.0008355,105.8411556,2,,,,POINT (105.8411556 21.0008355)
10126309028,1807,21.0007021,105.8411569,2,,,,POINT (105.8411569 21.0007021)
10126309029,1808,21.0004794,105.8411594,2,,,,POINT (105.8411594 21.0004794)
10126309030,1809,21.0002149,105.8411505,2,,,,POINT (105.8411505 21.0002149)
10126309031,1810,20.9999171,105.841139,2,,,,POINT (105.841139 20.9999171)
10126309032,1811,20.9997111,105.8411275,2,,,,POINT (105.8411275 20.9997111)
10126309033,1812,20.999449,105.8411122,2,,,,POINT (105.8411122 20.999449)
10126309034,1813,20.999237,105.8411033,2,,,,POINT (105.8411033 20.999237)
10126309035,1814,20.9989976,105.8410956,2,,,,POINT (105.8410956 20.9989976)
10126309036,1815,20.9986336,105.8410905,2,,,,POINT (105.8410905 20.9986336)
10126309037,1816,20.9991451,105.8411003,4,crossing,,,POINT (105.8411003 20.9991451)
10126309038,1817,21.0000611,105.8411446,4,crossing,,,POINT (105.8411446 21.0000611)
10126309039,1818,21.001924,105.841133,4,crossing,,,POINT (105.841133 21.001924)
10126309041,1819,21.0003815,105.8411561,4,crossing,,,POINT (105.8411561 21.0003815)
10126309042,1820,21.0041914,105.8411726,4,traffic_signals,,,POINT (105.8411726 21.0041914)
10126309043,1821,21.0044353,105.8411812,3,,,,POINT (105.8411812 21.0044353)
10126309044,1822,21.0051708,105.8411848,4,crossing,,,POINT (105.8411848 21.0051708)
10126309046,1823,21.0063239,105.8412184,4,crossing,,,POINT (105.8412184 21.0063239)
10126309047,1824,21.001763,105.8411356,3,,,,POINT (105.8411356 21.001763)
10126309106,1825,20.9986086,105.8410886,3,,,,POINT (105.8410886 20.9986086)
10126309107,1826,20.9985815,105.84108,2,,,,POINT (105.84108 20.9985815)
10126309108,1827,20.9985465,105.8410467,2,,,,POINT (105.8410467 20.9985465)
10126309109,1828,20.9984586,105.8408681,3,,,,POINT (105.8408681 20.9984586)
10126309110,1829,20.9983534,105.8407005,2,,,,POINT (105.8407005 20.9983534)
10126309111,1830,20.9982588,105.8405596,2,,,,POINT (105.8405596 20.9982588)
10126309112,1831,20.9982437,105.8405183,2,,,,POINT (105.8405183 20.9982437)
10126309113,1832,20.9982425,105.8404605,2,,,,POINT (105.8404605 20.9982425)
10126309114,1833,20.9983171,105.8401273,2,,,,POINT (105.8401273 20.9983171)
10126309115,1834,20.99856,105.8410596,2,,crossing,,POINT (105.8410596 20.99856)
10127776546,1835,20.9983327,105.8409244,2,,,,POINT (105.8409244 20.9983327)
10127776554,1836,20.9981063,105.8409213,2,,,,POINT (105.8409213 20.9981063)
10130376626,1837,21.0059892,105.8313613,3,,,,POINT (105.8313613 21.0059892)
10130376627,1838,21.005895,105.8317111,2,,,,POINT (105.8317111 21.005895)
10130376628,1839,21.0057448,105.8322497,2,,,,POINT (105.8322497 21.0057448)
10130376629,1840,21.0057448,105.8323066,2,,,,POINT (105.8323066 21.0057448)
10130376630,1841,21.0057698,105.832416,2,,,,POINT (105.832416 21.0057698)
10130376631,1842,21.0058046,105.8325383,2,,,,POINT (105.8325383 21.0058046)
10130376632,1843,21.0057658,105.8321743,4,crossing,,,POINT (105.8321743 21.0057658)
10130376633,1844,21.0057545,105.8323492,4,crossing,,,POINT (105.8323492 21.0057545)
10130376634,1845,21.006734,105.8320465,4,crossing,,,POINT (105.8320465 21.006734)
10130376635,1846,21.0065849,105.8321769,2,,,,POINT (105.8321769 21.0065849)
10130376636,1847,21.0060721,105.8323625,2,,,,POINT (105.8323625 21.0060721)
10130376637,1848,21.00601,105.8323754,2,,,,POINT (105.8323754 21.00601)
10130376638,1849,21.0058434,105.8323519,3,,,,POINT (105.8323519 21.0058434)
10130376639,1850,21.0059219,105.8323619,4,crossing,,,POINT (105.8323619 21.0059219)
10130376640,1851,21.0058465,105.8328076,4,,,,POINT (105.8328076 21.0058465)
10130376641,1852,21.0058506,105.8328772,2,,,,POINT (105.8328772 21.0058506)
10130376642,1853,21.0058456,105.8329501,2,,,,POINT (105.8329501 21.0058456)
10130376648,1854,21.0058897,105.8342666,1,,,,POINT (105.8342666 21.0058897)
10130376649,1855,21.0060359,105.8348845,2,,,,POINT (105.8348845 21.0060359)
10130376650,1856,21.0060785,105.8350741,3,,,,POINT (105.8350741 21.0060785)
10130376651,1857,21.0058302,105.8330928,3,crossing,,,POINT (105.8330928 21.0058302)
10130376654,1858,21.0062266,105.8352431,2,,,,POINT (105.8352431 21.0062266)
10130376655,1859,21.0062607,105.8353124,2,,,,POINT (105.8353124 21.0062607)
10130376656,1860,21.0063181,105.835388,2,,,,POINT (105.835388 21.0063181)
10130376657,1861,21.0063807,105.8354607,2,,,,POINT (105.8354607 21.0063807)
10130376658,1862,21.0064086,105.8354887,2,,,,POINT (105.8354887 21.0064086)
10130376659,1863,21.0064412,105.8354899,2,,,,POINT (105.8354899 21.0064412)
10130376660,1864,21.0069777,105.8351685,2,,,,POINT (105.8351685 21.0069777)
10130376661,1865,21.0065212,105.8355943,2,,,,POINT (105.8355943 21.0065212)
10130376662,1866,21.0064421,105.8356665,2,,,,POINT (105.8356665 21.0064421)
10130376663,1867,21.0064202,105.8356719,2,,,,POINT (105.8356719 21.0064202)
10130376664,1868,21.0063882,105.8356656,2,,,,POINT (105.8356656 21.0063882)
10130376665,1869,21.0063503,105.8356421,2,,,,POINT (105.8356421 21.0063503)
10130376666,1870,21.006138,105.8353615,2,,,,POINT (105.8353615 21.006138)
10130376667,1871,21.0062976,105.835572,4,crossing,,,POINT (105.835572 21.0062976)
10130376668,1872,21.006454,105.8356556,4,crossing,,,POINT (105.8356556 21.006454)
10130376669,1873,21.0061566,105.8353862,3,,,,POINT (105.8353862 21.0061566)
10130376670,1874,21.0062539,105.8352987,3,,,,POINT (105.8352987 21.0062539)
10130376671,1875,21.0061912,105.8350519,3,,,,POINT (105.8350519 21.0061912)
10130376672,1876,21.0060778,105.8351054,2,,,,POINT (105.8351054 21.0060778)
10130376673,1877,21.0060672,105.8351464,2,,,,POINT (105.8351464 21.0060672)
10130376674,1878,21.0060367,105.8351858,2,,,,POINT (105.8351858 21.0060367)
10130376675,1879,21.0060066,105.8352144,3,,,,POINT (105.8352144 21.0060066)
10130376676,1880,21.0059578,105.8352324,2,,,,POINT (105.8352324 21.0059578)
10130376677,1881,21.0055119,105.8353611,2,,,,POINT (105.8353611 21.0055119)
10130376678,1882,21.0047008,105.8356092,2,,,,POINT (105.8356092 21.0047008)
10130376679,1883,21.0039005,105.8358474,2,,,,POINT (105.8358474 21.0039005)
10130376680,1884,21.0035026,105.8359801,2,,,,POINT (105.8359801 21.0035026)
10130376681,1885,21.0052036,105.8354556,4,crossing,,,POINT (105.8354556 21.0052036)
10130376682,1886,21.0047963,105.83558,4,crossing,,,POINT (105.83558 21.0047963)
10130376683,1887,21.0044475,105.8356846,4,crossing,,,POINT (105.8356846 21.0044475)
10130376684,1888,21.0040662,105.8357981,4,crossing,,,POINT (105.8357981 21.0040662)
10130376685,1889,21.0037369,105.835902,4,crossing,,,POINT (105.835902 21.0037369)
10130376686,1890,21.0061123,105.8353347,2,,,,POINT (105.8353347 21.0061123)
10130376687,1891,21.0060752,105.8353272,2,,,,POINT (105.8353272 21.0060752)
10130376688,1892,21.0060442,105.8353283,2,,,,POINT (105.8353283 21.0060442)
10130376689,1893,21.0056635,105.8354526,2,,,,POINT (105.8354526 21.0056635)
10130376690,1894,21.0052089,105.8355847,2,,,,POINT (105.8355847 21.0052089)
10130376691,1895,21.0045077,105.8357832,2,,,,POINT (105.8357832 21.0045077)
10130376692,1896,21.004024,105.8359141,2,,,,POINT (105.8359141 21.004024)
10130376693,1897,21.0035091,105.8360685,3,,,,POINT (105.8360685 21.0035091)
10130376695,1898,21.0061409,105.8351476,2,,,,POINT (105.8351476 21.0061409)
10130376696,1899,21.0057861,105.8354201,4,crossing,,,POINT (105.8354201 21.0057861)
10130376697,1900,21.0053272,105.8355485,4,crossing,,,POINT (105.8355485 21.0053272)
10130376698,1901,21.00499,105.8356488,4,crossing,,,POINT (105.8356488 21.00499)
10130376699,1902,21.004663,105.8357392,4,crossing,,,POINT (105.8357392 21.004663)
10130376700,1903,21.0042995,105.8358395,4,crossing,,,POINT (105.8358395 21.0042995)
10130376701,1904,21.006037,105.8353305,3,,,,POINT (105.8353305 21.006037)
10130376702,1905,21.0059819,105.8352253,2,,,,POINT (105.8352253 21.0059819)
10130376703,1906,21.0053297,105.8354168,3,,,,POINT (105.8354168 21.0053297)
10130376704,1907,21.0053578,105.8355392,3,,,,POINT (105.8355392 21.0053578)
10130376705,1908,21.0034788,105.835976,2,,,,POINT (105.835976 21.0034788)
10130376706,1909,21.0034518,105.8359534,2,,,,POINT (105.8359534 21.0034518)
10130376707,1910,21.0034392,105.8359119,2,,,,POINT (105.8359119 21.0034392)
10130376708,1911,21.0033196,105.8354725,2,,,,POINT (105.8354725 21.0033196)
10130376709,1912,21.0032194,105.8351117,2,,,,POINT (105.8351117 21.0032194)
10130376710,1913,21.0030339,105.8344007,4,,,,POINT (105.8344007 21.0030339)
10130376711,1914,21.0032361,105.835172,4,crossing,,,POINT (105.835172 21.0032361)
10130376712,1915,21.0034845,105.8359769,3,,,,POINT (105.8359769 21.0034845)
10130376713,1916,21.0034969,105.8360231,4,crossing,,,POINT (105.8360231 21.0034969)
10130376714,1917,21.0034913,105.8360842,2,,,,POINT (105.8360842 21.0034913)
10130376715,1918,21.0034853,105.8361103,2,,,,POINT (105.8361103 21.0034853)
10130376716,1919,21.0034835,105.836141,2,,,,POINT (105.836141 21.0034835)
10130399518,1920,21.0036759,105.8368644,2,,,,POINT (105.8368644 21.0036759)
10130399519,1921,21.0037414,105.8371374,2,,,,POINT (105.8371374 21.0037414)
10130399520,1922,21.0038914,105.8377168,2,,,,POINT (105.8377168 21.0038914)
10130399521,1923,21.0039985,105.8381438,2,,,,POINT (105.8381438 21.0039985)
10130399522,1924,21.0041187,105.8386083,2,,,,POINT (105.8386083 21.0041187)
10130399523,1925,21.0042449,105.8392306,2,,,,POINT (105.8392306 21.0042449)
10130399524,1926,21.004258,105.8393583,2,,,,POINT (105.8393583 21.004258)
10130399525,1927,21.004266,105.8400074,2,,,,POINT (105.8400074 21.004266)
10130399526,1928,21.004258,105.8403389,2,,,,POINT (105.8403389 21.004258)
10130399527,1929,21.0042509,105.8408689,2,,,,POINT (105.8408689 21.0042509)
10130399528,1930,21.0042479,105.8411275,2,,,,POINT (105.8411275 21.0042479)
10130399529,1931,21.0042554,105.8411557,2,,,,POINT (105.8411557 21.0042554)
10130399530,1932,21.0042701,105.8411729,3,,,,POINT (105.8411729 21.0042701)
10130399531,1933,21.0035767,105.8364768,4,crossing,,,POINT (105.8364768 21.0035767)
10130399532,1934,21.0036772,105.8368564,4,crossing,,,POINT (105.8368564 21.0036772)
10130399533,1935,21.0037197,105.8370328,4,crossing,,,POINT (105.8370328 21.0037197)
10130399534,1936,21.0038337,105.8374939,4,crossing,,,POINT (105.8374939 21.0038337)
10130399535,1937,21.0039119,105.8377985,4,crossing,,,POINT (105.8377985 21.0039119)
10130399536,1938,21.0040958,105.8385198,4,crossing,,,POINT (105.8385198 21.0040958)
10130399537,1939,21.0042505,105.8392854,4,crossing,,,POINT (105.8392854 21.0042505)
10130399538,1940,21.0042634,105.8401135,4,crossing,,,POINT (105.8401135 21.0042634)
10130399539,1941,21.0042481,105.8410694,4,crossing,,,POINT (105.8410694 21.0042481)
10130399540,1942,21.0042534,105.8411484,2,,crossing,,POINT (105.8411484 21.0042534)
10130399541,1943,21.0041508,105.8407848,2,,,,POINT (105.8407848 21.0041508)
10130399542,1944,21.0041452,105.841111,2,,,,POINT (105.841111 21.0041452)
10130399543,1945,21.0041402,105.8411315,2,,,,POINT (105.8411315 21.0041402)
10130399544,1946,21.0041282,105.8411565,2,,,,POINT (105.8411565 21.0041282)
10130399545,1947,21.0041133,105.8411713,3,,,,POINT (105.8411713 21.0041133)
10130399546,1948,21.0041551,105.8404115,2,,,,POINT (105.8404115 21.0041551)
10130399547,1949,21.0041593,105.8401134,2,,,,POINT (105.8401134 21.0041593)
10130399548,1950,21.0041491,105.8408847,4,crossing,,,POINT (105.8408847 21.0041491)
10130399549,1951,21.0041328,105.8411469,2,,crossing,,POINT (105.8411469 21.0041328)
10130399550,1952,21.0042615,105.840191,3,,,,POINT (105.840191 21.0042615)
